id	maj_label1	labels1	maj_label2	labels2	maj_label3	labels3
1344609179504410627	GROUP	4; 4; 4; 0; 0	ANTI-ISLAM	0; 5; 5; 5; 5	ANIMOSITY	3; 3; 3; 1; 3
1357706327938719749	INDIVIDUAL	3; 4; 3; 4; 3				
1427457519794937858	NOT ABUSIVE	4; 0; 1; 0; 0				
1430184648089427988	INDIVIDUAL	4; 3; 0; 0; 3				
1431070823356502016	NOT ABUSIVE	3; 0; 0; 0; 0				
1381623035933917188	NOT ABUSIVE	4; 0; 0; 0; 0				
1425546337681121280	NOT ABUSIVE	4; 0; 0; 0; 0				
1359090651585986564	GROUP	4; 0; 4; 1; 0	ANTI-ISLAM	5; 5; 5; 5; 0	ANIMOSITY	0; 3; 3; 0; 3
1338965336649998336	NOT ABUSIVE	0; 0; 0; 0				
1356424294876631040	NOT ABUSIVE	0; 0; 0; 0				
1422588011779268612	NOT ABUSIVE	0; 0; 0; 0				
1427509058626629637	NOT ABUSIVE	0; 0; 0; 0				
1356465156411260929	NOT ABUSIVE	0; 0; 0; 0				
1360581966454734848	NOT ABUSIVE	0; 0; 0; 0				
1409681648224923659	NOT ABUSIVE	0; 0; 0; 0				
1363636136657190912	NOT ABUSIVE	0; 0; 0; 0				
1344042482032644098	NOT ABUSIVE	1; 0; 0; 0; 0				
1344213511845650433	NOT ABUSIVE	4; 0; 0; 0; 0				
1399639013955276800	GROUP	3; 1; 4; 4; 4	OTHERS	1; 5; 1; 0; 5		
1358118099141201924	NOT ABUSIVE	4; 0; 0; 0; 0				
1429382459783794690	NOT ABUSIVE	4; 0; 0; 0; 0				
1423036313763205121	OTHERS	3; 0; 0; 2; 2				
1402969103321686018	NOT ABUSIVE	4; 0; 4; 0; 0				
1333842553611890696	UNTARGETED	1; 0; 1; 4; 0				
1334578923464626176	GROUP	4; 0; 4; 4; 0	ANTI-JUDAISM	6; 6; 6; 6; 6	ABUSIVE HUMOR	0; 0; 0; 0; 3
1407094252207849479	GROUP	4; 4; 3; 0; 0	ANTI-CHRISTIANITY	4; 4; 4; 4; 4	ANIMOSITY	3; 3; 3; 3
1356735776034283520	GROUP	4; 0; 3; 4; 4	ANTI-CHRISTIANITY	4; 4; 4; 4; 4	DEROGATION AND DEHUMANIZATION	3; 2; 2; 2; 3
1343604433444286464	GROUP	4; 4; 2; 0; 4	ANTI-ISLAM	5; 0; 5; 5; 1	DEROGATION AND DEHUMANIZATION	2; 2; 2; 3; 1
1358607273153634304	GROUP	3; 4; 4; 4; 4	ANTI-CHRISTIANITY	0; 4; 4; 4; 0	ANIMOSITY	3; 3; 3; 2; 3
1342504686775988226	NOT ABUSIVE	0; 0; 0; 0; 0				
1363586492900249601	NOT ABUSIVE	4; 0; 0; 0; 0				
1365246292264427521	NOT ABUSIVE	2; 0; 0; 0; 4				
1334415938372972544	NOT ABUSIVE	0; 0; 0; 0; 0				
1405278275035750400	NOT ABUSIVE	0; 4; 0; 0				
1341514383885819907	NOT ABUSIVE	0; 2; 0; 0				
1423894191134883840	NOT ABUSIVE	0; 0; 0; 0				
1334546014103998465	NOT ABUSIVE	0; 4; 0; 0				
1429129703521087496	NOT ABUSIVE	0; 4; 0; 0				
1342427143020666886	NOT ABUSIVE	0; 4; 0; 0				
1363388399009337344	NOT ABUSIVE	0; 0; 0; 0				
1365330857549049858	NOT ABUSIVE	0; 2; 0; 0				
1360486646454517760	NOT ABUSIVE	0; 0; 0; 0; 3				
1340003156240035841	NOT ABUSIVE	4; 0; 0; 0; 0				
1364517806503436290	NOT ABUSIVE	0; 4; 0; 0; 0				
1431290870549123075	GROUP	4; 4; 4; 4; 0	ANTI-JUDAISM	6; 6; 6; 6; 6	ANIMOSITY	3; 1; 3
1424672149713920000	NOT ABUSIVE	0; 0; 0; 0; 0				
1356919882592387076	NOT ABUSIVE	0; 0; 0; 0; 0				
1334378584098541568	NOT ABUSIVE	0; 4; 0; 0; 0				
1338700908373282816	NOT ABUSIVE	0; 0; 0; 0; 0				
1334843655463591937	NOT ABUSIVE	0; 0; 0; 0; 0				
1404510200263065612	GROUP	4; 4; 4; 0; 0	ANTI-JUDAISM	6; 6; 6; 6; 6	DEROGATION AND DEHUMANIZATION	2; 2; 3; 2; 3
1365148033017667584	GROUP	4; 4; 4; 4; 0	ANTI-CHRISTIANITY	4; 4; 0; 4; 4	ANIMOSITY	0; 3; 3; 3; 0
1343331559143862275	NOT ABUSIVE	0; 2; 0; 1; 0				
1426993962741641217	NOT ABUSIVE	0; 2; 0; 3; 0				
1340665466646192128	GROUP	0; 2; 4; 4; 1	ANTI-CHRISTIANITY	4; 4; 4; 4; 4	ANIMOSITY	2; 3; 3; 1; 3
1342782096549429249	NOT ABUSIVE	0; 2; 0; 0; 0				
1342890665584287744	NOT ABUSIVE	0; 4; 0; 4; 0				
1339245811784290304	INDIVIDUAL	3; 4; 4; 3; 3				
1337445106912288768	NOT ABUSIVE	0; 3; 0; 4; 0				
1408094622727884800	NOT ABUSIVE	0; 0; 0; 0; 4				
1366092628496961542	NOT ABUSIVE	0; 0; 0; 0; 3				
1342580248681066498	NOT ABUSIVE	0; 4; 0; 0; 4				
1342315574798426113	NOT ABUSIVE	0; 0; 0; 0; 0				
1342501387448578049	GROUP	0; 4; 0; 4; 4	ANTI-ISLAM	5; 5; 5; 5; 5	ANIMOSITY	3; 3; 3; 3; 2
1337532360401821701	NOT ABUSIVE	0; 0; 0; 0; 4				
1356916591061913601	NOT ABUSIVE	0; 4; 0; 0; 4				
1342680284186243072	NOT ABUSIVE	0; 0; 0; 0; 4				
1337065067477516289	NOT ABUSIVE	0; 0; 0; 0; 0				
1342943527718834176	GROUP	4; 0; 2; 0; 4	ANTI-ISLAM	5; 5; 5; 5; 0	ANIMOSITY	3; 3; 3; 2; 3
1334503700866338821	OTHERS	0; 1; 2; 0; 2				
1334078699512139776	NOT ABUSIVE	0; 0; 0; 0; 1				
1425198351927021570	NOT ABUSIVE	0; 0; 0; 0; 0				
1407417057520533505	NOT ABUSIVE	0; 0; 0; 0; 0				
1365382168558645251	NOT ABUSIVE	0; 0; 0; 0; 0				
1336004683278786560	NOT ABUSIVE	0; 0; 0; 0; 4				
1360093064283496449	NOT ABUSIVE	0; 0; 0; 0; 0				
1365182852212551684	UNTARGETED	4; 0; 1; 1; 0				
1344614927139545090	GROUP	4; 4; 4; 0; 0	ANTI-CHRISTIANITY	4; 4; 4; 4; 4	DEROGATION AND DEHUMANIZATION	2; 2; 3; 2; 3
1365010539445903367	GROUP	4; 4; 4; 0; 0	ANTI-ISLAM	5; 4; 5; 5; 4	THREATENING LANGUAGE; DEROGATION AND DEHUMANIZATION	1; 2; 3; 1; 2
1429042307806945283	NOT ABUSIVE	4; 0; 0; 0; 0				
1337603860769202178	NOT ABUSIVE	4; 1; 3; 0; 0				
1338180190313181189	GROUP	4; 4; 4; 4; 4	ANTI-CHRISTIANITY	4; 4; 4; 4; 4	DEROGATION AND DEHUMANIZATION	2; 2; 0; 2; 2
1336431209421783040	NOT ABUSIVE	4; 0; 4; 0; 0				
1407089717020069893	NOT ABUSIVE	4; 0; 0; 0; 0				
1339869102840700930	NOT ABUSIVE	0; 0; 0; 0; 0				
1333871690980368388	UNTARGETED	1; 4; 3; 1; 1				
1365462741952000002	NOT ABUSIVE	0; 0; 0; 0; 0				
1424143478448087041	NOT ABUSIVE	0; 0; 0; 0; 0				
1334889215750938624	NOT ABUSIVE	0; 0; 0; 0; 0				
1429114570828832772	GROUP	4; 4; 4; 4; 0	OTHERS	1; 1; 5; 3; 5		
1342097416728829952	NOT ABUSIVE	0; 4; 0; 4; 0				
1364081419069190147	NOT ABUSIVE	0; 0; 0; 0; 0				
1358197281552543747	NOT ABUSIVE	0; 4; 0; 0; 0				
1356880527802925057	NOT ABUSIVE	0; 4; 0; 0; 0				
1408548306909806596	NOT ABUSIVE	0; 0; 4; 0; 0				
1363501346918391815	NOT ABUSIVE	0; 0; 0; 0; 0				
1431393956873572355	NOT ABUSIVE	0; 0; 4; 0; 0				
1363103322857742338	NOT ABUSIVE	0; 0; 4; 0; 0				
1341599089906094081	NOT ABUSIVE	0; 0; 0; 0; 0				
1363273988210884613	GROUP	0; 0; 4; 4; 4	ANTI-CHRISTIANITY	4; 4; 4; 4; 4	DEROGATION AND DEHUMANIZATION	2; 2; 3; 2; 3
1342846198290460672	NOT ABUSIVE	0; 0; 0; 0; 0				
1363309259308609536	NOT ABUSIVE	2; 0; 4; 0; 1				
1366140831304998913	NOT ABUSIVE	0; 0; 0; 0; 0				
1359867648713109506	NOT ABUSIVE	0; 0; 0; 4; 0				
1334490214291607553	NOT ABUSIVE	0; 0; 0; 0; 0				
1359184254450634752	INDIVIDUAL	0; 0; 3; 3; 3				
1402511417874468868	NOT ABUSIVE	0; 0; 0; 4; 0				
1361795723264720896	GROUP	4; 4; 4; 4; 4	ANTI-JUDAISM	6; 6; 6; 6; 6	DEROGATION AND DEHUMANIZATION	2; 3; 3; 2; 2
1401847186329980934	INDIVIDUAL	3; 0; 3; 0; 3				
1432415333328031747	GROUP	4; 0; 4; 4; 1	ANTI-JUDAISM	5; 6; 5; 6; 6	ANIMOSITY	3; 2; 1; 3; 3
1430629984272539660	NOT ABUSIVE	0; 0; 3; 4; 0				
1409730325304033289	GROUP	0; 0; 4; 4; 4	ANTI-JUDAISM	6; 6; 6; 6; 0	ANIMOSITY	3; 1; 3; 3; 3
1362038208108908547	NOT ABUSIVE	3; 0; 0; 0				
1408691023686012931	NOT ABUSIVE	0; 4; 0; 0				
1340697012140969984	NOT ABUSIVE	0; 0; 0; 0				
1360301395426033666	GROUP	3; 4; 4; 4	ANTI-CHRISTIANITY	4; 1; 0; 4; 4	DEROGATION AND DEHUMANIZATION	2; 3; 2; 2; 3
1334060719604547584	NOT ABUSIVE	0; 0; 0				
1341696992309895173	NOT ABUSIVE	0; 0; 0				
1359301720661241856	NOT ABUSIVE	0; 0; 0				
1361737272878657537	NOT ABUSIVE	0; 0; 0				
1427375691146792976	NOT ABUSIVE	0; 0; 0				
1428796002593480706	NOT ABUSIVE	0; 0; 0				
1344003264434593795	NOT ABUSIVE	0; 0; 0				
1343619155375874052	NOT ABUSIVE	0; 0; 0				
1343582429815181313	NOT ABUSIVE	0; 0; 0				
1362784146679091202	NOT ABUSIVE	0; 4; 0; 4; 0				
1342876689030914050	NOT ABUSIVE	0; 0; 0; 0; 0				
1357332535320092674	NOT ABUSIVE	0; 0; 0; 0; 0				
1339702605518417921	NOT ABUSIVE	0; 0; 0; 0; 0				
1340077176583032832	NOT ABUSIVE	0; 0; 0; 0; 0				
1342208781833404416	GROUP	4; 4; 0; 4; 0	ANTI-ISLAM	5; 5; 5; 5; 5	DEROGATION AND DEHUMANIZATION	3; 2; 2; 0; 2
1359396073526157312	NOT ABUSIVE	0; 0; 0; 0; 0				
1363497394797707264	GROUP	4; 4; 4; 0; 0	ANTI-CHRISTIANITY	0; 4; 0; 4; 4	ANIMOSITY	3; 3; 0; 3; 3
1362416783701938176	NOT ABUSIVE	0; 0; 0; 0; 0				
1365002382816333829	GROUP	4; 3; 4; 4; 4	ANTI-CHRISTIANITY	4; 4; 4; 0; 4	DEROGATION AND DEHUMANIZATION; ANIMOSITY	2; 1; 3; 3; 2
1385349548596412417	INDIVIDUAL	3; 4; 3; 0; 0				
1343062670258405376	NOT ABUSIVE	3; 4; 0; 0; 0				
1378396141797040128	NOT ABUSIVE	4; 2; 0; 0; 0				
1343185966912204800	GROUP	4; 4; 4; 4; 4	ANTI-ISLAM	5; 5; 5; 5; 5	DEROGATION AND DEHUMANIZATION	2; 3; 2; 2; 3
1342820087439499264	NOT ABUSIVE	0; 2; 0; 0; 0				
1364284552550744069	NOT ABUSIVE	0; 4; 0; 0; 0				
1338635185248559108	GROUP	4; 4; 4; 3; 4	ANTI-CHRISTIANITY	4; 4; 4; 4; 4	ANIMOSITY	3; 3; 3; 2; 2
1334736305809477633	NOT ABUSIVE	3; 3; 0; 0; 0				
1334807103924531202	NOT ABUSIVE	0; 0; 0; 0; 0				
1362412604828827657	NOT ABUSIVE	3; 4; 0; 0; 0				
1339211873087090689	NOT ABUSIVE	0; 0; 0; 0; 0				
1356816622804111362	NOT ABUSIVE	0; 0; 0; 0; 0				
1340984766963871744	NOT ABUSIVE	0; 4; 0; 0; 0				
1429815611794759690	NOT ABUSIVE	0; 0; 0; 0; 0				
1407379681993793544	NOT ABUSIVE	0; 0; 0; 0; 0				
1365653231045607429	NOT ABUSIVE	0; 0; 0; 0; 0				
1338321958879043585	NOT ABUSIVE	0; 0; 0; 0; 0				
1340510867373187074	NOT ABUSIVE	0; 0; 0; 4				
1337222274836025345	NOT ABUSIVE	0; 0; 0; 4				
1333817067754184705	NOT ABUSIVE	0; 0; 0; 4				
1363910300412436483	NOT ABUSIVE	0; 0; 0; 4				
1364836711642054656	NOT ABUSIVE	0; 0; 0; 0				
1338996374789033984	NOT ABUSIVE	0; 0; 0; 0				
1342621994223853569	NOT ABUSIVE	0; 0; 0; 1				
1430916901308354569	NOT ABUSIVE	0; 0; 0; 0				
1333793658408034321	GROUP	2; 4; 4; 0; 4	ANTI-CHRISTIANITY	4; 0; 4; 4; 0	ANIMOSITY	3; 3; 3; 1; 3
1343353201991458816	OTHERS	3; 2; 0; 0; 2				
1336508616694624256	NOT ABUSIVE	4; 4; 0; 0; 0				
1344671136961994754	NOT ABUSIVE	3; 0; 0; 0; 0				
1361541735604772865	GROUP	2; 4; 4; 1; 3	ANTI-CHRISTIANITY	4; 4; 4; 4; 4	ANIMOSITY	0; 3; 3; 3; 3
1341149587730386945	NOT ABUSIVE	2; 0; 0; 0; 4				
1334682004843974656	NOT ABUSIVE	1; 0; 0; 0; 0				
1335318024656539653	NOT ABUSIVE	2; 0; 0; 0; 0				
1341060811272450048	NOT ABUSIVE	3; 3; 0; 0; 0				
1362339819381227522	NOT ABUSIVE	0; 0; 0; 0; 0				
1409539556496584704	NOT ABUSIVE	0; 0; 0; 4; 0				
1362857171285913604	NOT ABUSIVE	0; 0; 0; 0; 0				
1364870704173223940	GROUP	0; 0; 4; 4; 4	ANTI-CHRISTIANITY	4; 4; 4; 4; 4	ANIMOSITY	3; 3; 3; 3
1364296805744222210	NOT ABUSIVE	0; 0; 0; 0; 0				
1364557887155142657	NOT ABUSIVE	0; 0; 0; 0; 3				
1431504622691045385	NOT ABUSIVE	0; 0; 0; 4; 0				
1407774854623875074	NOT ABUSIVE	0; 0; 0; 0; 0				
1360272570642296833	NOT ABUSIVE	0; 0; 0; 0; 0				
1406619600901582849	NOT ABUSIVE	0; 4; 0; 4; 0				
1334610905716297728	NOT ABUSIVE	0; 0; 0; 0; 0				
1358490312402993158	NOT ABUSIVE	0; 4; 4; 0; 0				
1334102673109508099	NOT ABUSIVE	0; 0; 0; 0; 0				
1383443770155233290	GROUP	0; 4; 4; 4; 4	ANTI-JUDAISM	6; 6; 6; 6; 6	ANIMOSITY	2; 3; 3; 3; 2
1431975303467999234	NOT ABUSIVE	0; 0; 0; 4; 0				
1362864895327277058	GROUP	3; 4; 0; 4; 4	ANTI-JUDAISM	1; 6; 6; 6; 6	DEROGATION AND DEHUMANIZATION	2; 2; 2; 2; 3
1342435463634833408	NOT ABUSIVE	0; 0; 0; 0; 0				
1409551953399455752	NOT ABUSIVE	0; 0; 0; 0; 0				
1335221863933505536	NOT ABUSIVE	0; 0; 0; 4; 0				
1335937049669595138	NOT ABUSIVE	0; 0; 4; 4; 0				
1357742918866411521	GROUP	4; 0; 4; 4; 0	ANTI-CHRISTIANITY	4; 0; 4; 4; 4	ANIMOSITY	3; 2; 3; 3; 3
1363984304917909511	NOT ABUSIVE	0; 0; 0; 4; 0				
1337201781714145282	NOT ABUSIVE	4; 0; 0; 0; 0				
1380900201603420161	GROUP	4; 0; 4; 4; 4	ANTI-ISLAM	5; 5; 5; 5; 1	ANIMOSITY	3; 0; 3; 3; 2
1429827003834843136	NOT ABUSIVE	0; 0; 3; 4; 0				
1335314669070934018	NOT ABUSIVE	0; 0; 4; 4; 0				
1365479503082979329	NOT ABUSIVE	0; 0; 0; 4; 0				
1422339064443908098	GROUP	4; 2; 4; 2; 4	ANTI-JUDAISM	6; 6; 0; 5; 6	ANIMOSITY	3; 3; 3; 3; 3
1360755077045243907	GROUP	4; 4; 4; 2; 4	ANTI-CHRISTIANITY	4; 4; 4; 4; 4	ANIMOSITY	3; 2; 3; 3; 3
1333750351468634114	GROUP	0; 1; 4; 4; 4	ANTI-JUDAISM	1; 4; 6; 0; 6	ANIMOSITY	3; 3; 3; 3; 3
1341121014743252992	NOT ABUSIVE	0; 2; 0; 4; 0				
1387172099102367745	NOT ABUSIVE	0; 0; 0; 4; 0				
1361374918580068361	NOT ABUSIVE	0; 0; 0; 4; 0				
1335608889795022849	NOT ABUSIVE	0; 0; 0; 4; 0				
1401159021822885888	NOT ABUSIVE	0; 0; 4; 4; 0				
1342174134407753728	NOT ABUSIVE	0; 0; 0; 1; 0				
1365590057885655040	NOT ABUSIVE	0; 4; 0; 0; 0				
1366153706597736458	NOT ABUSIVE	0; 2; 0; 0; 0				
1343269710104817667	NOT ABUSIVE	1; 0; 0; 0; 0				
1358382631910572036	GROUP	4; 2; 4; 4; 0	ANTI-CHRISTIANITY	4; 4; 0; 4; 0	ANIMOSITY	1; 3; 3; 3; 3
1343833011683545088	NOT ABUSIVE	4; 0; 0; 0; 0				
1363930783002619908	GROUP	4; 4; 4; 3; 4	ANTI-CHRISTIANITY	4; 4; 4; 4; 4	DEROGATION AND DEHUMANIZATION	2; 3; 2; 3; 2
1364642509587111938	NOT ABUSIVE	0; 0; 0; 0; 0				
1365011916586967044	NOT ABUSIVE	4; 4; 0; 0; 0				
1342304337419268097	NOT ABUSIVE	4; 0; 0; 0; 0				
1427223194117709828	NOT ABUSIVE	0; 0; 0; 0				
1337124360381874177	NOT ABUSIVE	0; 0; 0; 0				
1334871459211091973	NOT ABUSIVE	0; 0; 0; 0				
1341178876928684032	NOT ABUSIVE	0; 0; 1; 0				
1409073025933201410	OTHERS	4; 2; 2; 0				
1341247611945295872	NOT ABUSIVE	0; 0; 0; 0				
1428690917603561474	NOT ABUSIVE	0; 0; 0; 0				
1358172469086064644	NOT ABUSIVE	0; 0; 0; 0				
1365147185692741634	NOT ABUSIVE	0; 0; 0; 0				
1381564863344996352	NOT ABUSIVE	0; 0; 0				
1381252677300936707	NOT ABUSIVE	0; 0; 0				
1365342493269655553	NOT ABUSIVE	0; 4; 0				
1405510549543211020	NOT ABUSIVE	0; 0; 0				
1342568652525228035	NOT ABUSIVE	0; 4; 0				
1408561257171623938	GROUP	0; 4; 4	ANTI-CHRISTIANITY	4; 4; 1; 1; 4	ANIMOSITY	2; 3; 2; 3; 3
1341889420555915265	NOT ABUSIVE	0; 0; 0				
1340596461965369346	NOT ABUSIVE	0; 0; 0				
1341460886054182922	NOT ABUSIVE	0; 0; 0				
1334166013332639747	NOT ABUSIVE	4; 0; 0				
1421828823977320458	NOT ABUSIVE	0; 0; 0				
1364339023750324229	NOT ABUSIVE	0; 0; 0				
1344096042602680320	NOT ABUSIVE	0; 0; 0				
1334265511899750400	NOT ABUSIVE	0; 0; 0				
1364426492306808832	NOT ABUSIVE	0; 0; 0				
1360052830447554560	NOT ABUSIVE	4; 0; 0				
1365029683272777731	NOT ABUSIVE	4; 0; 0				
1363928384355655682	GROUP	4; 4; 0	ANTI-CHRISTIANITY	0; 4; 4; 4; 4	ANIMOSITY	2; 3; 3; 3; 3
1405910759914102790	GROUP	4; 0; 4; 4; 4	ANTI-JUDAISM	6; 6; 6; 6; 6	ANIMOSITY	3; 0; 3; 3; 3
1334137008726347789	NOT ABUSIVE	0; 0; 1; 0; 1				
1356124710648602626	NOT ABUSIVE	0; 0; 0; 0; 1				
1361597268164562946	GROUP	0; 4; 4; 0; 1	ANTI-CHRISTIANITY	0; 4; 0; 4; 4	ANIMOSITY	3; 3; 3; 3; 3
1366082575249403911	NOT ABUSIVE	0; 0; 0; 4; 0				
1344742964766142467	NOT ABUSIVE	0; 0; 4; 0; 0				
1363908799887777802	NOT ABUSIVE	0; 0; 0; 0; 0				
1365790808348180483	NOT ABUSIVE	0; 0; 0; 0; 0				
1404528266782838789	NOT ABUSIVE	0; 0; 0; 0; 1				
1356318426038489088	NOT ABUSIVE	0; 0; 0; 0				
1361436611829972993	GROUP	4; 4; 0; 4	ANTI-CHRISTIANITY	4; 4; 4; 4; 4	ABUSIVE HUMOR; ANIMOSITY	3; 3; 0; 0; 2
1404563416958787586	NOT ABUSIVE	0; 0; 0; 0				
1406112926612721666	GROUP	4; 0; 4; 4	ANTI-ISLAM	5; 5; 5; 5; 5	ANIMOSITY	3; 3; 3; 3; 3
1333734803892527104	NOT ABUSIVE	4; 3; 0; 0				
1359157951848718343	NOT ABUSIVE	0; 0; 0; 0				
1341184689575505920	NOT ABUSIVE	4; 0; 0; 0				
1334045581891743744	NOT ABUSIVE	0; 0; 0; 2; 4				
1361211733948293122	NOT ABUSIVE	0; 0; 0; 4; 4				
1344587878828019714	NOT ABUSIVE	0; 0; 0; 2; 4				
1363670126147604482	NOT ABUSIVE	0; 0; 0; 0; 4				
1364283431883075587	NOT ABUSIVE	0; 0; 0; 0; 3				
1344702385181126658	NOT ABUSIVE	0; 0; 0; 0; 0				
1358833682287575042	NOT ABUSIVE	0; 0; 0; 0; 4				
1427683056786288640	NOT ABUSIVE	0; 0; 1; 0; 4				
1365223249790046209	NOT ABUSIVE	0; 0; 0; 0; 3				
1342380947300372480	NOT ABUSIVE	0; 0; 0; 0; 0				
1344680477240643585	NOT ABUSIVE	0; 0; 0; 0; 0				
1432687938173874184	NOT ABUSIVE	4; 0; 0; 0; 0				
1408296683872653314	GROUP	4; 4; 0; 2; 4	RACISM	2; 4; 1; 0; 2		
1339804429067776001	NOT ABUSIVE	0; 0; 0; 0; 0				
1380803579477434369	GROUP	0; 4; 0; 4; 4	ANTI-ISLAM	5; 5; 5; 2; 0	ANIMOSITY	3; 3; 3; 3; 2
1342138716287098883	NOT ABUSIVE	0; 0; 0; 0; 0				
1377550858670473216	NOT ABUSIVE	0; 0; 0; 0; 0				
1334230861361729536	NOT ABUSIVE	0; 0; 0; 0; 0				
1431060188233146371	NOT ABUSIVE	0; 0; 0; 0; 0				
1365863280233771008	NOT ABUSIVE	0; 0; 0; 0; 0				
1409824788168708097	GROUP	4; 4; 3; 3; 4	ANTI-CHRISTIANITY	4; 4; 4; 1; 4	DEROGATION AND DEHUMANIZATION	2; 1; 2; 3; 2
1365034714315313154	NOT ABUSIVE	0; 0; 0; 0; 0				
1342705562295799809	NOT ABUSIVE	0; 0; 0; 0; 0				
1365646799575404545	NOT ABUSIVE	0; 0; 0; 0; 0				
1343762789450588162	NOT ABUSIVE	0; 0; 0; 0; 0				
1424887162974134276	NOT ABUSIVE	0; 0; 0; 0; 0				
1341259418592288768	NOT ABUSIVE	0; 0; 0; 0; 0				
1409901326620782599	NOT ABUSIVE	4; 0; 4; 0; 0				
1363792316033605636	NOT ABUSIVE	0; 0; 0; 1; 0				
1358502545216339968	GROUP	4; 0; 4; 4; 4	ANTI-CHRISTIANITY	4; 4; 4; 4; 4	ANIMOSITY	3; 3; 2; 3; 3
1334519098869428230	NOT ABUSIVE	0; 0; 0; 0; 0				
1344007187580952576	INDIVIDUAL	3; 3; 4; 3; 4				
1335186963666665475	NOT ABUSIVE	0; 0; 0; 0; 0				
1364572793019523073	NOT ABUSIVE	0; 0; 0; 4; 0				
1334579567277846529	NOT ABUSIVE	0; 0; 0; 0; 0				
1334207383334129664	NOT ABUSIVE	0; 0; 0; 0; 0				
1379442267287650306	NOT ABUSIVE	0; 0; 0; 0; 0				
1365874698614165504	NOT ABUSIVE	2; 0; 0; 0; 0				
1357848666749378560	NOT ABUSIVE	4; 0; 0; 0; 0				
1407459641026658309	NOT ABUSIVE	0; 0; 0; 0; 0				
1364061131564666883	NOT ABUSIVE	3; 0; 0; 0; 0				
1343373976756633602	NOT ABUSIVE	0; 0; 0; 0; 0				
1344108606602563584	NOT ABUSIVE	0; 0; 0; 0; 0				
1406366911303192584	NOT ABUSIVE	4; 0; 0; 3				
1334691490321346561	NOT ABUSIVE	0; 0; 0; 0				
1362220621199990784	NOT ABUSIVE	4; 0; 0; 0				
1424897491955339266	NOT ABUSIVE	0; 0; 0; 0				
1343629832316448768	NOT ABUSIVE	0; 0; 0; 0				
1360116965109547008	NOT ABUSIVE	0; 0; 0; 0				
1344442220317978632	NOT ABUSIVE	0; 0; 0; 4				
1407055735993913344	NOT ABUSIVE	0; 0; 0; 0				
1364043342129082368	NOT ABUSIVE	0; 0; 0; 0				
1364609673501016070	NOT ABUSIVE	4; 0; 0; 0				
1378917119237124101	NOT ABUSIVE	4; 0; 0; 0				
1343216178974568448	NOT ABUSIVE	0; 4; 0; 0				
1364276657402486786	NOT ABUSIVE	4; 0; 0; 0				
1364985227358199812	NOT ABUSIVE	0; 0; 0; 0				
1344350229865357313	NOT ABUSIVE	0; 0; 0; 0				
1357482761037246465	NOT ABUSIVE	0; 0; 0; 0				
1431648035512201216	NOT ABUSIVE	0; 0; 0; 0				
1334988008651694081	INDIVIDUAL	3; 4; 3; 3				
1378076299546087424	INDIVIDUAL	3; 3; 3; 3				
1335705576047710212	NOT ABUSIVE	0; 4; 0; 0				
1362209270591225861	NOT ABUSIVE	0; 4; 0; 0				
1361627682128097281	NOT ABUSIVE	0; 2; 0; 0				
1431174176270794756	NOT ABUSIVE	0; 0; 0; 0; 0				
1365963670002499584	NOT ABUSIVE	0; 4; 0; 0; 0				
1342490639242579968	NOT ABUSIVE	0; 4; 0; 0; 3				
1364954695438118916	NOT ABUSIVE	0; 0; 0; 0; 0				
1404317787204562948	NOT ABUSIVE	0; 0; 0; 0; 0				
1430239270103519241	NOT ABUSIVE	0; 0; 0; 0; 0				
1359246202202517508	NOT ABUSIVE	0; 3; 0; 0; 0				
1334916306215297027	NOT ABUSIVE	0; 4; 0; 0; 0				
1335073300452679681	NOT ABUSIVE	4; 0; 0				
1431944796810190848	NOT ABUSIVE	0; 0; 0				
1356648832721973255	NOT ABUSIVE	4; 0; 0				
1358734106859765762	NOT ABUSIVE	4; 0; 0				
1364901125875511296	NOT ABUSIVE	4; 0; 0				
1341980618251358208	NOT ABUSIVE	0; 0; 0				
1356078525250465792	NOT ABUSIVE	0; 0; 0				
1344678740538892290	NOT ABUSIVE	0; 0; 0				
1358183136547504137	NOT ABUSIVE	0; 4; 0; 0; 0				
1340125727199412228	NOT ABUSIVE	0; 0; 0; 0; 0				
1364851403852685313	NOT ABUSIVE	0; 0; 0; 0; 0				
1429465203096367119	NOT ABUSIVE	0; 0; 0; 0; 1				
1364616390536097798	NOT ABUSIVE	0; 4; 0; 0; 0				
1365265210978799616	NOT ABUSIVE	0; 3; 0; 0; 0				
1364216608634392576	NOT ABUSIVE	0; 0; 0; 0; 0				
1431200998421368833	NOT ABUSIVE	0; 0; 4; 0; 0				
1343432233911267328	NOT ABUSIVE	0; 4; 4; 0; 0				
1339712738696826888	NOT ABUSIVE	0; 0; 0; 0; 0				
1341392406705541132	NOT ABUSIVE	0; 0; 0; 0; 0				
1333825008188133376	NOT ABUSIVE	0; 0; 0; 0; 0				
1334342588090867716	NOT ABUSIVE	0; 0; 0; 0; 0				
1357160469665038337	GROUP	0; 0; 4; 2; 4	OTHERS	1; 1; 2; 2; 1		
1357885439651282944	NOT ABUSIVE	0; 0; 0; 0; 4				
1408229942631055371	GROUP	0; 0; 4; 4; 4	ANTI-CHRISTIANITY	4; 0; 4; 4; 0	ANIMOSITY	3; 3; 3; 3; 3
1363806392293842956	NOT ABUSIVE	0; 0; 0; 0; 0				
